watch_id,user_id,content_id,watch_time_minutes,watch_date,device
W611,234,s4086,34,2025-08-25,Tablet
W612,1617,s7835,95,2025-04-07,TV
W613,1619,s7064,126,2025-11-17,Laptop
W614,222,s3688,117,2025-07-29,Mobile
W615,46,s1207,14,2025-10-18,Mobile
W616,78,s811,47,2025-05-13,Laptop
W617,1786,s8412,143,2025-03-18,Laptop
W618,1394,s5860,129,2025-06-24,TV
W619,679,s1923,178,2025-08-25,Tablet
W620,1144,s6475,118,2025-08-06,Laptop
W621,1449,s517,148,2025-06-30,TV
W622,1450,s705,144,2025-12-18,Mobile
W623,827,s6831,59,2025-06-05,TV
W624,1315,s2394,84,2025-11-21,TV
W625,1048,s3883,48,2025-08-30,Mobile
W626,181,s6899,176,2026-01-03,Mobile
W627,639,s676,145,2025-10-22,TV
W628,609,s2176,71,2025-10-16,Tablet
W629,1017,s1022,84,2025-12-14,Tablet
W630,219,s5505,42,2025-04-21,Laptop
W631,302,s5311,150,2025-03-13,Mobile
W632,1674,s3350,75,2025-12-16,TV
W633,1132,s8475,14,2025-11-08,Mobile
W634,979,s3450,55,2025-08-16,Tablet
W635,1627,s1592,107,2026-02-26,Laptop
W636,1218,s1982,170,2025-06-30,Laptop
W637,1876,s7474,47,2025-08-14,Tablet
W638,756,s8247,117,2025-09-09,Laptop
W639,1556,s2207,99,2025-12-22,Mobile
W640,1310,s2150,104,2025-12-18,Laptop
W641,712,s5181,26,2025-08-29,Mobile
W642,1096,s5813,79,2025-09-21,TV
W643,779,s563,139,2025-05-28,Laptop
W644,1118,s7010,34,2025-05-01,Mobile
W645,1797,s5207,172,2025-09-07,Mobile
W646,1071,s3058,180,2026-01-07,Laptop
W647,1202,s6094,14,2025-11-12,Laptop
W648,866,s1725,82,2025-12-18,Tablet
W649,403,s6986,81,2026-03-01,Laptop
W650,889,s4389,99,2025-08-01,Laptop
W651,776,s4287,22,2026-02-18,Laptop
W652,931,s3010,95,2025-08-27,Mobile
W653,1727,s8703,30,2025-03-27,Laptop
W654,686,s4217,12,2025-10-03,Tablet
W655,1080,s7221,166,2025-05-25,Mobile
W656,71,s3985,83,2025-09-11,Tablet
W657,1846,s6287,111,2026-02-01,TV
W658,1164,s6691,94,2026-01-28,TV
W659,1538,s7599,135,2025-06-21,Mobile
W660,264,s1152,41,2026-02-27,Laptop
W661,305,s6658,40,2025-05-25,TV
W662,1753,s1824,134,2025-04-11,Mobile
W663,81,s2852,56,2025-03-28,TV
W664,1849,s6594,80,2026-03-05,Laptop
W665,674,s2466,119,2026-03-06,Mobile
W666,497,s6120,40,2025-11-11,Mobile
W667,591,s7150,29,2025-09-20,Tablet
W668,198,s1429,157,2025-12-02,Mobile
W669,883,s7639,156,2026-01-26,Tablet
W670,658,s6797,150,2026-01-13,Tablet
W671,84,s5021,53,2025-08-25,Tablet
W672,855,s6739,111,2025-06-07,Tablet
W673,45,s6854,28,2025-06-14,Mobile
W674,399,s8790,125,2025-11-06,Laptop
W675,1813,s6958,55,2025-07-04,TV
W676,1493,s3600,117,2025-06-17,TV
W677,809,s5856,169,2025-09-25,TV
W678,1450,s225,134,2026-01-28,Tablet
W679,665,s2941,180,2025-03-12,TV
W680,240,s3169,84,2025-04-11,Mobile
W681,1901,s6253,178,2025-05-16,Mobile
W682,97,s4097,37,2025-11-13,Laptop
W683,191,s8527,123,2025-11-17,Laptop
W684,460,s401,89,2025-05-11,Tablet
W685,924,s2672,31,2026-02-15,Laptop
W686,236,s4017,90,2025-05-26,Laptop
W687,1749,s121,94,2025-03-12,Mobile
W688,1023,s2070,114,2025-12-09,Tablet
W689,1361,s6123,120,2025-06-02,Tablet
W690,867,s3236,160,2025-03-19,Mobile
W691,1551,s6800,88,2025-10-09,TV
W692,1505,s1200,52,2025-11-08,Laptop
W693,1516,s7200,74,2025-11-02,Laptop
W694,154,s8027,34,2025-09-02,Tablet
W695,179,s6039,76,2025-11-28,TV
W696,1382,s5710,179,2025-07-03,Tablet
W697,472,s2633,76,2025-12-10,Tablet
W698,815,s7464,142,2025-06-13,Mobile
W699,1955,s8435,85,2025-09-23,TV
W700,796,s3743,10,2025-08-29,TV
W701,1704,s2832,109,2026-02-07,TV
W702,286,s2809,119,2025-07-25,Tablet
W703,767,s2179,57,2025-08-04,TV
W704,979,s7582,168,2025-05-06,Mobile
W705,1799,s8782,138,2025-07-01,Laptop
W706,890,s6145,48,2025-11-06,Mobile
W707,1878,s8719,121,2025-06-24,Mobile
W708,1656,s4675,156,2025-04-02,Tablet
W709,281,s5781,123,2025-05-13,Laptop
W710,131,s5996,37,2026-01-03,Tablet
W711,1963,s5866,132,2026-03-09,TV
W712,1336,s7985,152,2025-11-10,Mobile
W713,379,s2114,137,2025-11-20,Laptop
W714,1526,s3294,152,2025-04-27,Tablet
W715,1214,s4697,100,2025-10-28,Laptop
W716,1549,s4263,21,2025-08-08,TV
W717,1602,s2285,78,2025-09-01,Tablet
W718,1316,s1469,63,2025-12-28,Laptop
W719,1969,s7182,41,2025-03-09,TV
W720,1570,s4368,103,2025-06-17,Tablet
W721,1213,s1979,159,2025-05-20,Mobile
W722,775,s3383,134,2026-01-18,Laptop
W723,1850,s5517,66,2025-03-15,Mobile
W724,1017,s4667,73,2025-08-01,Tablet
W725,1668,s5423,78,2025-05-20,Laptop
W726,342,s3540,55,2025-10-27,Laptop
W727,1273,s815,30,2025-04-07,TV
W728,1918,s2698,51,2026-02-23,Laptop
W729,234,s6565,172,2025-08-08,Mobile
W730,884,s1110,101,2025-06-03,Laptop
W731,1744,s6406,112,2025-06-08,TV
W732,355,s137,108,2025-09-12,Laptop
W733,528,s1324,121,2025-05-04,Mobile
W734,1339,s8164,92,2025-08-22,Mobile
W735,1899,s6330,58,2025-08-16,Laptop
W736,682,s8215,43,2025-12-19,Mobile
W737,1620,s1475,167,2025-12-09,TV
W738,738,s1440,68,2025-12-08,TV
W739,103,s7353,47,2025-07-06,Tablet
W740,1086,s5246,118,2025-06-01,Tablet
W741,955,s7409,10,2025-06-23,Tablet
W742,1255,s5707,127,2025-06-09,Tablet
W743,669,s5620,107,2025-09-30,TV
W744,411,s2710,68,2026-02-08,Mobile
W745,481,s1484,34,2025-03-17,Laptop
W746,867,s6546,11,2025-07-10,Mobile
W747,32,s4413,149,2025-10-10,Mobile
W748,142,s3514,110,2025-06-21,TV
W749,1026,s7250,170,2025-09-04,TV
W750,817,s3948,171,2025-06-03,Mobile
W751,1996,s703,123,2025-09-03,Laptop
W752,1393,s2772,31,2025-10-12,TV
W753,451,s3219,152,2026-02-19,Tablet
W754,166,s6110,149,2026-02-09,TV
W755,727,s6761,47,2025-11-08,Mobile
W756,1239,s7257,112,2025-12-12,Mobile
W757,1787,s6934,22,2025-11-22,Mobile
W758,1346,s3191,164,2025-12-24,Mobile
W759,1973,s5187,50,2026-03-04,Mobile
W760,454,s8221,127,2025-11-21,Mobile
W761,1679,s2191,147,2025-04-03,Mobile
W762,1257,s5172,164,2025-06-09,Mobile
W763,493,s1576,144,2025-06-16,Mobile
W764,839,s4828,170,2025-08-30,Laptop
W765,972,s7430,46,2026-03-09,Laptop
W766,1377,s8118,61,2025-09-05,Mobile
W767,989,s5840,102,2025-07-25,TV
W768,1725,s4010,174,2025-10-27,TV
W769,661,s1602,112,2025-05-19,TV
W770,1889,s6685,161,2026-02-26,Mobile
W771,1393,s5888,106,2025-10-02,TV
W772,57,s2964,59,2026-03-07,Mobile
W773,1897,s5690,100,2026-01-01,TV
W774,241,s5150,61,2025-10-19,TV
W775,1645,s1688,69,2025-08-10,Laptop
W776,752,s1010,79,2025-08-04,Tablet
W777,573,s207,146,2025-10-16,Laptop
W778,1752,s7486,163,2026-03-06,Tablet
W779,1010,s1722,61,2025-06-21,Mobile
W780,1025,s2608,99,2026-01-14,TV
W781,1422,s5880,35,2025-04-02,TV
W782,773,s647,171,2025-04-13,Tablet
W783,691,s116,179,2026-02-12,TV
W784,756,s5344,171,2025-04-06,Laptop
W785,913,s3039,29,2025-08-31,TV
W786,144,s3550,152,2025-11-12,Mobile
W787,148,s5897,147,2026-02-19,Tablet
W788,563,s2158,48,2026-01-29,Tablet
W789,594,s1573,80,2025-08-06,Mobile
W790,1028,s8201,72,2026-02-09,Laptop
W791,1621,s5646,152,2026-02-25,Laptop
W792,1313,s1883,106,2025-12-22,Tablet
W793,887,s203,104,2025-11-21,TV
W794,905,s2640,50,2025-07-16,TV
W795,170,s1664,151,2025-09-07,TV
W796,1691,s1524,57,2025-12-24,Tablet
W797,878,s4749,67,2025-09-05,Mobile
W798,541,s2366,105,2025-11-01,Mobile
W799,1888,s4196,37,2026-01-08,Mobile
W800,1991,s4554,112,2025-11-07,Mobile
W801,775,s2126,173,2025-07-02,TV
W802,1140,s7612,175,2025-09-08,Mobile
W803,1558,s8727,31,2025-05-12,TV
W804,1827,s8225,79,2025-08-11,Mobile
W805,321,s5167,110,2026-03-03,Laptop
W806,57,s4891,126,2025-07-22,TV
W807,818,s6589,25,2025-05-25,Laptop
W808,1027,s258,144,2025-10-10,Tablet
W809,1568,s1373,95,2025-09-23,Laptop
W810,1206,s8434,78,2025-09-09,Laptop
W811,1406,s7674,17,2025-12-26,Tablet
W812,1302,s646,180,2025-10-27,Tablet
W813,1853,s177,28,2025-05-08,TV
W814,788,s5616,45,2025-09-03,Mobile
W815,710,s7813,139,2025-06-06,TV
W816,34,s5256,111,2025-12-22,TV
W817,954,s6925,115,2025-04-07,Mobile
W818,1219,s8553,180,2025-06-14,Laptop
W819,1277,s2434,123,2025-05-04,Tablet
W820,130,s5242,137,2025-03-29,Laptop
W821,1027,s1323,120,2025-09-04,Laptop
W822,1807,s2597,70,2025-07-24,TV
W823,555,s7169,104,2025-12-03,Mobile
W824,1389,s5989,111,2025-10-12,Mobile
W825,1432,s241,20,2025-06-25,TV
W826,122,s257,129,2025-03-10,Tablet
W827,780,s7052,171,2026-01-25,Laptop
W828,325,s5489,123,2025-05-04,Laptop
W829,412,s1992,176,2025-10-03,Tablet
W830,1732,s8803,72,2025-10-12,Mobile
W831,1321,s4288,63,2025-05-04,Tablet
W832,1048,s2925,49,2025-07-26,TV
W833,1644,s3753,39,2025-09-25,TV
W834,704,s810,29,2025-07-22,TV
W835,490,s595,180,2025-07-01,Tablet
W836,1722,s1385,106,2025-10-06,TV
W837,932,s5373,165,2025-06-11,Mobile
W838,1352,s8334,80,2025-11-13,Laptop
W839,1331,s4342,28,2025-04-22,Laptop
W840,1692,s4656,110,2025-12-08,Mobile
W841,169,s3027,178,2025-04-11,Laptop
W842,1553,s5429,76,2025-10-29,Mobile
W843,1857,s6496,75,2025-11-24,Tablet
W844,1719,s6337,55,2025-11-16,Laptop
W845,1151,s1248,16,2025-12-11,TV
W846,1714,s7389,29,2025-11-26,Mobile
W847,1227,s6336,39,2025-03-10,Laptop
W848,1508,s5780,26,2025-09-23,Laptop
W849,863,s453,148,2025-09-02,Laptop
W850,514,s7646,110,2026-02-24,Tablet
W851,1144,s6468,76,2025-05-25,TV
W852,116,s3525,83,2025-12-07,Tablet
W853,67,s1134,104,2025-04-20,Mobile
W854,682,s5642,91,2025-09-27,Laptop
W855,1602,s8166,43,2026-02-26,TV
W856,1244,s4808,27,2025-08-11,TV
W857,1952,s2742,87,2025-12-14,Mobile
W858,1194,s1676,168,2025-03-28,Mobile
W859,487,s1115,48,2025-03-12,Laptop
W860,433,s1469,72,2025-08-04,Laptop
W861,310,s7733,165,2026-02-28,Mobile
W862,1015,s7755,121,2026-01-10,Tablet
W863,807,s5570,99,2025-10-31,Tablet
W864,1383,s5599,151,2025-09-30,Mobile
W865,268,s8563,62,2025-07-20,Laptop
W866,1283,s198,22,2025-10-23,Tablet
W867,203,s7559,158,2025-08-05,Tablet
W868,742,s2563,45,2025-05-25,TV
W869,816,s4876,143,2025-09-25,Tablet
W870,1111,s3414,116,2025-05-06,Tablet
W871,1519,s8677,111,2025-03-24,Laptop
W872,49,s8486,27,2025-09-28,Laptop
W873,1532,s6056,36,2026-02-07,Laptop
W874,540,s4197,77,2025-12-07,TV
W875,698,s6283,73,2025-06-10,TV
W876,106,s4590,104,2025-05-26,TV
W877,1848,s2487,35,2025-09-21,Mobile
W878,1270,s2876,170,2025-11-26,Laptop
W879,1740,s3341,66,2025-05-04,TV
W880,617,s5184,145,2025-05-13,Laptop
W881,880,s6346,35,2026-03-03,Mobile
W882,792,s3896,105,2025-09-08,Laptop
W883,1930,s7537,47,2025-05-08,TV
W884,1886,s6374,34,2025-12-01,Laptop
W885,771,s3549,73,2026-02-27,Mobile
W886,1879,s4019,12,2026-01-31,TV
W887,1887,s7070,45,2025-10-12,Laptop
W888,1031,s1235,156,2025-05-04,Tablet
W889,1858,s4178,180,2025-12-27,Mobile
W890,1711,s7481,77,2026-01-21,Tablet
W891,498,s1277,30,2025-09-28,Tablet
W892,1312,s6274,110,2025-06-11,TV
W893,482,s3704,41,2025-06-03,Tablet
W894,393,s3021,107,2025-12-03,Mobile
W895,1926,s2232,12,2025-07-24,Tablet
W896,1552,s2793,119,2025-06-03,Mobile
W897,1134,s8169,143,2025-12-21,Laptop
W898,381,s8122,75,2025-05-26,Tablet
W899,145,s4657,21,2025-12-26,Tablet
W900,1473,s7834,20,2026-01-02,Mobile
W901,257,s7576,92,2025-07-24,Laptop
W902,1420,s4294,138,2025-12-24,Tablet
W903,436,s2883,55,2025-04-21,TV
W904,1488,s6264,76,2025-05-25,Laptop
W905,435,s1446,18,2025-10-31,Tablet
W906,1690,s7388,145,2025-04-16,Mobile
W907,1396,s4616,167,2026-02-23,Tablet
W908,85,s563,150,2025-08-04,Tablet
W909,115,s5358,37,2025-10-15,TV
W910,742,s2727,127,2025-08-11,Laptop
W911,1145,s8100,126,2025-12-12,Tablet
W912,360,s6902,61,2025-09-19,Laptop
W913,942,s649,93,2025-06-18,TV
W914,1737,s7695,153,2025-04-03,TV
W915,41,s6315,153,2025-12-14,Tablet
W916,1743,s6457,15,2025-10-27,Laptop
W917,1593,s4401,86,2025-04-28,Laptop
W918,291,s7330,79,2026-02-13,Mobile
W919,587,s6912,120,2025-05-05,Laptop
W920,542,s1715,86,2025-05-19,Mobile
W921,376,s6606,105,2025-10-24,Laptop
W922,1277,s4997,176,2025-03-10,Laptop
W923,1599,s5277,67,2025-11-06,Tablet
W924,238,s4204,68,2025-09-18,Tablet
W925,1074,s6144,103,2025-09-29,Laptop
W926,459,s7264,180,2026-01-22,Laptop
W927,1445,s2300,138,2025-04-30,Mobile
W928,1423,s750,57,2025-10-22,Laptop
W929,379,s3024,72,2025-03-13,Mobile
W930,1515,s1369,41,2025-05-04,TV
W931,1913,s2303,159,2025-12-04,Mobile
W932,1400,s3791,93,2025-08-07,TV
W933,1114,s3487,153,2025-05-24,Laptop
W934,691,s466,18,2025-03-14,Mobile
W935,1577,s8385,129,2025-08-12,TV
W936,812,s7820,24,2025-08-22,TV
W937,1901,s6219,98,2025-12-30,Mobile
W938,485,s2293,70,2025-06-09,Tablet
W939,1884,s5519,136,2025-10-15,TV
W940,1518,s1333,14,2025-10-22,Mobile
W941,634,s8331,84,2025-11-25,Tablet
W942,510,s921,51,2025-10-23,Tablet
W943,657,s387,156,2025-05-10,Tablet
W944,1734,s7247,97,2025-09-02,Tablet
W945,295,s1858,17,2026-01-13,Tablet
W946,1763,s6054,138,2025-03-17,Laptop
W947,1924,s7581,180,2025-12-02,TV
W948,1509,s1453,105,2025-09-14,TV
W949,618,s7123,136,2025-06-07,Laptop
W950,868,s2940,176,2025-06-15,Laptop
W951,270,s7046,128,2025-09-22,Tablet
W952,747,s2196,55,2025-09-26,Laptop
W953,1664,s2191,152,2025-10-21,Mobile
W954,1938,s8590,150,2025-11-10,Tablet
W955,575,s30,74,2025-08-08,Mobile
W956,718,s3453,158,2025-03-25,Mobile
W957,589,s6293,174,2025-07-23,Laptop
W958,1304,s1819,175,2026-02-26,Laptop
W959,1580,s8712,71,2025-07-31,Mobile
W960,1669,s4154,32,2025-12-19,TV
W961,1294,s4293,120,2025-09-20,TV
W962,780,s6212,98,2025-05-20,Tablet
W963,1987,s288,96,2025-04-02,TV
W964,580,s2424,11,2026-01-02,Laptop
W965,981,s4137,129,2025-04-14,Mobile
W966,319,s121,132,2025-06-14,Laptop
W967,219,s5163,122,2025-09-02,Laptop
W968,1283,s6396,180,2025-05-30,Tablet
W969,884,s2240,169,2025-05-22,TV
W970,326,s6830,98,2025-12-06,Mobile
W971,859,s641,83,2025-06-16,Laptop
W972,1211,s956,85,2025-11-24,Mobile
W973,1388,s6174,100,2025-07-25,Tablet
W974,57,s3047,97,2025-03-20,Tablet
W975,432,s7931,39,2025-08-03,Laptop
W976,1395,s1787,88,2025-04-03,Mobile
W977,1497,s712,116,2025-09-29,Tablet
W978,1444,s7514,132,2026-02-25,Mobile
W979,940,s5935,105,2025-12-31,Tablet
W980,178,s6729,57,2025-08-13,Mobile
W981,170,s2818,49,2025-06-27,TV
W982,1554,s7793,27,2026-01-06,Tablet
W983,1899,s7526,180,2025-08-07,Mobile
W984,58,s5510,99,2026-01-09,TV
W985,1691,s1529,67,2025-04-13,Tablet
W986,357,s1753,148,2025-04-12,TV
W987,699,s1090,126,2026-01-07,Mobile
W988,1621,s7305,107,2025-09-05,Mobile
W989,1338,s2971,46,2025-03-21,Mobile
W990,188,s735,43,2025-04-04,Laptop
W991,1933,s2441,58,2025-07-26,Tablet
W992,449,s3104,151,2026-01-23,Mobile
W993,135,s2549,154,2025-07-05,Mobile
W994,689,s5506,180,2025-03-16,Mobile
W995,1635,s979,180,2025-05-16,Tablet
W996,948,s6292,27,2026-01-28,Mobile
W997,765,s6717,37,2025-09-11,Tablet
W998,90,s6111,69,2026-02-08,Mobile
W999,450,s3372,145,2026-01-23,TV
W1000,1655,s59,57,2025-08-18,Mobile
W1001,865,s4227,24,2025-06-20,Laptop
W1002,301,s3064,44,2025-04-22,TV
W1003,982,s2974,112,2025-11-25,TV
W1004,1460,s1536,58,2026-02-03,Mobile
W1005,1902,s6903,53,2025-09-17,Mobile
W1006,6,s4189,172,2025-10-17,Tablet
W1007,277,s1171,62,2025-09-20,Laptop
W1008,876,s2156,61,2025-05-29,Tablet
W1009,44,s2604,91,2025-10-27,Laptop
W1010,360,s3772,114,2025-03-30,TV
W1011,263,s2233,123,2025-10-21,TV
W1012,1896,s4201,61,2025-11-11,Tablet
W1013,1376,s5246,112,2025-04-10,Laptop
W1014,1160,s7835,84,2025-12-09,Laptop
W1015,1701,s3328,138,2025-11-09,Mobile
W1016,1397,s772,41,2025-08-15,Tablet
W1017,1385,s7937,118,2026-02-06,Laptop
W1018,1717,s5344,18,2026-02-07,Mobile
W1019,601,s7894,173,2025-09-16,TV
W1020,1326,s7227,118,2025-08-27,TV
W1021,58,s117,13,2025-10-21,Mobile
W1022,1973,s4461,43,2025-05-21,TV
W1023,796,s1320,58,2025-06-02,TV
W1024,1910,s1507,69,2025-12-29,Tablet
W1025,1300,s4688,113,2026-01-27,Laptop
W1026,1008,s6352,80,2025-11-06,Laptop
W1027,586,s6195,34,2025-08-23,Tablet
W1028,1514,s6850,94,2025-03-23,Mobile
W1029,1163,s2705,176,2025-10-06,Laptop
W1030,1220,s6228,73,2025-05-04,Laptop
W1031,339,s4485,70,2025-07-06,TV
W1032,1075,s5169,17,2025-03-28,Tablet
W1033,42,s782,73,2025-10-14,Tablet
W1034,165,s5265,93,2025-06-24,Mobile
W1035,728,s4585,57,2025-05-17,Laptop
W1036,1417,s7518,58,2025-06-01,TV
W1037,1532,s7473,46,2025-07-04,TV
W1038,1415,s3514,87,2025-09-30,Mobile
W1039,1356,s4662,53,2025-06-01,Laptop
W1040,1001,s3692,147,2025-09-05,Mobile
W1041,1701,s7333,75,2025-10-28,Tablet
W1042,1170,s1953,32,2025-06-12,Laptop
W1043,450,s5920,157,2025-05-24,Tablet
W1044,1008,s5941,38,2026-03-08,Laptop
W1045,1314,s3253,167,2025-06-11,Mobile
W1046,1976,s8103,173,2025-08-11,Mobile
W1047,454,s5314,102,2025-04-27,TV
W1048,1349,s6755,98,2025-10-15,Laptop
W1049,1623,s5706,158,2026-01-30,Laptop
W1050,1746,s4840,72,2025-04-03,TV
W1051,1223,s5452,147,2026-02-05,Mobile
W1052,1715,s1064,34,2025-08-05,Laptop
W1053,266,s7716,112,2025-12-16,TV
W1054,102,s6011,142,2025-05-16,TV
W1055,1044,s397,96,2025-11-15,Mobile
W1056,642,s3481,24,2025-12-26,TV
W1057,706,s478,96,2026-01-14,TV
W1058,444,s8204,63,2025-08-09,Laptop
W1059,346,s3534,131,2026-02-02,Tablet
W1060,905,s4650,98,2026-02-17,TV
W1061,1951,s250,26,2025-05-19,Tablet
W1062,951,s4117,97,2025-05-26,Mobile
W1063,793,s8199,139,2026-01-05,Mobile
W1064,1683,s3278,169,2025-06-21,Laptop
W1065,656,s96,86,2026-02-15,Tablet
W1066,2,s8789,156,2025-06-13,Tablet
W1067,1641,s3863,39,2025-05-01,Tablet
W1068,208,s8407,131,2025-12-22,Laptop
W1069,921,s7120,112,2025-06-29,Laptop
W1070,366,s5604,108,2025-05-25,TV
W1071,447,s533,109,2026-02-03,Mobile
W1072,1758,s7091,21,2026-02-16,Mobile
W1073,541,s7283,88,2025-11-30,Tablet
W1074,582,s2251,87,2025-04-28,Laptop
W1075,1390,s5693,55,2026-02-18,Mobile
W1076,1471,s4914,21,2025-04-27,TV
W1077,1219,s799,141,2025-09-11,TV
W1078,345,s3535,117,2025-06-30,Mobile
W1079,179,s6365,83,2025-04-04,Laptop
W1080,150,s3304,124,2025-08-22,Tablet
W1081,644,s40,154,2025-06-23,TV
W1082,1147,s5259,23,2025-07-31,TV
W1083,791,s3837,54,2025-12-24,Tablet
W1084,591,s572,25,2025-11-09,TV
W1085,1061,s644,137,2025-05-24,Laptop
W1086,1803,s5713,13,2025-11-09,Tablet
W1087,853,s49,68,2026-03-01,Laptop
W1088,1612,s986,57,2025-06-25,Mobile
W1089,1837,s6593,168,2025-08-24,Mobile
W1090,906,s3480,139,2026-01-07,Tablet
W1091,1507,s402,116,2025-03-17,Mobile
W1092,1570,s991,122,2025-06-03,Mobile
W1093,878,s2177,107,2025-09-24,Mobile
W1094,377,s3486,79,2026-01-30,Laptop
W1095,1142,s253,167,2025-06-19,Mobile
W1096,850,s76,127,2025-09-20,Laptop
W1097,1999,s6461,40,2025-08-30,Tablet
W1098,457,s358,130,2025-09-23,Laptop
W1099,1361,s736,47,2026-03-06,Mobile
W1100,1260,s5476,101,2025-06-26,Mobile
W1101,1987,s8441,79,2025-12-27,Mobile
W1102,1490,s6816,110,2025-06-23,Laptop
W1103,842,s1298,97,2025-03-09,TV
W1104,282,s6150,44,2025-07-31,TV
W1105,572,s640,92,2025-03-16,Tablet
W1106,1239,s1062,160,2025-10-08,TV
W1107,1363,s764,43,2025-07-18,TV
W1108,1694,s4832,85,2025-07-02,TV
W1109,1946,s6709,53,2025-11-03,Mobile
W1110,263,s357,74,2026-01-26,Tablet
W1111,1927,s2774,138,2025-12-22,Tablet
W1112,1147,s3038,18,2025-04-05,Mobile
W1113,1444,s2808,156,2025-12-20,TV
W1114,659,s3068,48,2026-01-30,TV
W1115,489,s6956,50,2026-01-22,TV
W1116,994,s4349,178,2026-01-27,Mobile
W1117,1090,s7232,89,2025-06-22,Mobile
W1118,776,s2643,26,2025-10-15,TV
W1119,1054,s3768,29,2025-12-05,Mobile
W1120,367,s2183,31,2025-03-25,Tablet
W1121,1814,s6875,54,2025-05-11,Tablet
W1122,969,s6387,110,2025-03-23,Tablet
W1123,1227,s604,63,2025-07-20,Mobile
W1124,1414,s5214,135,2025-06-21,TV
W1125,1295,s5571,54,2025-07-19,Laptop
W1126,432,s2140,113,2025-11-15,TV
W1127,301,s4347,50,2025-06-24,TV
W1128,1024,s8284,92,2025-05-22,TV
W1129,1170,s1531,17,2025-12-03,TV
W1130,197,s2623,84,2025-10-09,Tablet
W1131,107,s5378,167,2025-07-11,Tablet
W1132,1812,s3380,123,2025-12-31,Mobile
W1133,1697,s2573,149,2026-03-09,Laptop
W1134,1542,s5031,20,2025-08-01,TV
W1135,1083,s5267,145,2025-08-14,Tablet
W1136,1780,s6534,40,2025-08-31,Mobile
W1137,314,s6257,31,2025-03-14,Tablet
W1138,1586,s469,160,2025-08-23,TV
W1139,1114,s3936,133,2025-07-04,Tablet
W1140,1521,s2940,14,2025-09-22,Laptop
W1141,1404,s5660,103,2025-04-20,Laptop
W1142,108,s6499,50,2026-01-18,Mobile
W1143,683,s5632,153,2025-04-23,Laptop
W1144,293,s8349,11,2025-07-12,TV
W1145,1432,s4921,172,2025-09-13,TV
W1146,1773,s7566,12,2025-12-26,TV
W1147,492,s2059,154,2025-04-08,Mobile
W1148,389,s3601,117,2026-01-09,Laptop
W1149,1843,s7670,178,2026-02-05,Laptop
W1150,519,s6406,125,2025-09-05,Tablet
W1151,1703,s541,166,2025-04-05,Laptop
W1152,1077,s6152,103,2026-01-29,Tablet
W1153,1731,s3725,108,2025-08-28,Tablet
W1154,278,s6457,53,2025-09-13,Mobile
W1155,1849,s5599,164,2025-11-23,Laptop
W1156,1018,s4391,72,2025-07-18,Tablet
W1157,829,s1736,59,2025-08-12,Mobile
W1158,1180,s170,133,2026-01-29,Mobile
W1159,147,s1373,119,2025-05-12,Laptop
W1160,1168,s3823,130,2025-05-22,Tablet
W1161,1127,s1071,75,2025-06-28,Mobile
W1162,1612,s1308,103,2026-02-20,Laptop
W1163,795,s2127,128,2025-08-28,TV
W1164,1393,s3547,29,2025-04-09,Mobile
W1165,1843,s7820,86,2025-12-10,Laptop
W1166,1292,s6562,176,2025-08-20,Mobile
W1167,1962,s5547,48,2026-02-16,Tablet
W1168,1614,s1752,129,2025-08-06,TV
W1169,742,s6747,85,2025-11-03,TV
W1170,608,s4064,140,2025-10-26,Tablet
W1171,152,s363,27,2025-12-12,Tablet
W1172,797,s1421,118,2025-07-31,Laptop
W1173,1405,s1301,131,2026-02-15,Tablet
W1174,1348,s4632,29,2025-04-06,Mobile
W1175,95,s6591,81,2025-10-27,Laptop
W1176,1371,s8077,89,2025-06-04,Mobile
W1177,561,s5890,53,2025-11-24,TV
W1178,1695,s4337,63,2026-03-03,TV
W1179,998,s1666,156,2025-12-12,Mobile
W1180,1505,s1365,18,2025-12-26,Laptop
W1181,1097,s5410,139,2025-11-18,Mobile
W1182,817,s4940,105,2025-10-01,Laptop
W1183,1356,s7265,61,2025-05-05,Mobile
W1184,1484,s115,163,2025-03-21,Laptop
W1185,558,s694,174,2025-09-13,Laptop
W1186,864,s7016,33,2025-03-26,TV
W1187,92,s5375,93,2025-04-12,Mobile
W1188,1424,s1117,128,2025-11-17,Mobile
W1189,532,s7030,84,2026-01-03,TV
W1190,840,s3422,37,2025-10-18,Mobile
W1191,2,s5179,118,2025-06-27,Mobile
W1192,1646,s3479,132,2026-02-18,Tablet
W1193,114,s6515,64,2025-07-19,Laptop
W1194,1577,s3474,160,2025-05-22,TV
W1195,105,s1623,145,2025-10-30,Tablet
W1196,95,s4937,41,2025-03-15,TV
W1197,1468,s2152,77,2025-05-10,TV
W1198,536,s2346,73,2025-10-23,Laptop
W1199,1703,s6772,18,2025-04-09,Laptop
W1200,873,s1380,96,2025-09-28,Laptop
W1201,626,s5642,35,2025-04-08,Mobile
W1202,915,s3746,49,2025-07-23,TV
W1203,979,s3258,119,2025-09-23,Tablet
W1204,1057,s970,58,2025-05-17,Mobile
W1205,1838,s4948,179,2025-08-13,Tablet
W1206,533,s2759,14,2026-02-22,TV
W1207,71,s8073,170,2026-01-11,Tablet
W1208,1120,s2981,175,2025-11-26,Tablet
W1209,1086,s7909,128,2026-01-22,Mobile
W1210,645,s2495,123,2026-01-31,Tablet
